58477,22,Specialty Services - Observation Hours,05/21/2026,Y,0762,15
58477,22,Specialty Services - Other Specialty Services,05/21/2026,Z,0769,15
59664,17,Radiology - Diagnostic - General Classification,05/21/2026,X,0320,15
59664,17,Radiology - Diagnostic - Angiocardiography,05/21/2026,Y,0321,15
59664,17,Radiology - Diagnostic - Arthrography,05/21/2026,Y,0322,15
59664,17,Radiology - Diagnostic - Arteriography,05/21/2026,Y,0323,15
59664,17,Radiology - Diagnostic - Chest X-Ray,05/21/2026,Y,0324,15
59664,17,Radiology - Diagnostic - Other Radiology - Diagnostic,05/21/2026,Z,0329,15
59664,17,Operating Room Services - General Classification,05/21/2026,X,0360,15
59664,17,Operating Room Services - Minor Surgery,05/21/2026,Y,0361,15
59664,17,Operating Room Services - Organ Transplant - Other than Kidney,05/21/2026,Y,0362,15
59664,17,Operating Room Services - Kidney Transplant,05/21/2026,Y,0367,15
59664,17,Operating Room Services - Other OR Services,05/21/2026,Z,0369,15
57067,34,Physical Therapy - General Classification,05/29/2026,N,0420,15
57067,34,Physical Therapy - Visit,05/29/2026,N,0421,15
57067,34,Physical Therapy - Evaluation or Re-evaluation,05/29/2026,N,0424,15
57067,34,Physical Therapy - Other Physical Therapy,05/29/2026,N,0429,15
57067,34,Occupational Therapy - General Classification,05/29/2026,N,0430,15
57067,34,Occupational Therapy - Visit,05/29/2026,N,0431,15
57067,34,Occupational Therapy - Evaluation or Reevaluation,05/29/2026,N,0434,15
57067,34,Occupational Therapy - Other Occupational Therapy,05/29/2026,N,0439,15
article_id,article_version,description,last_updated,range,revenue_code_id,revenue_code_version
58565,52,Medical/Surgical Supplies and Devices - General Classification,08/04/2026,X,0270,15
58565,52,Medical/Surgical Supplies and Devices - Non-sterile Supply,08/04/2026,Y,0271,15
58565,52,Medical/Surgical Supplies and Devices - Sterile Supply,08/04/2026,Y,0272,15
58565,52,Medical/Surgical Supplies and Devices - Take Home Supplies,08/04/2026,Y,0273,15
58565,52,Medical/Surgical Supplies and Devices - Prosthetic/Orthotic Devices,08/04/2026,Y,0274,15
58565,52,Medical/Surgical Supplies and Devices - Pacemaker,08/04/2026,Y,0275,15
58565,52,Medical/Surgical Supplies and Devices - Intraocular Lens,08/04/2026,Y,0276,15
58565,52,Medical/Surgical Supplies and Devices - Oxygen - Take Home,08/04/2026,Y,0277,15
58565,52,Medical/Surgical Supplies and Devices - Other Implant,08/04/2026,Y,0278,15
58565,52,Medical/Surgical Supplies and Devices - Other Supplies/Devices,08/04/2026,Z,0279,15
58565,52,Operating Room Services - General Classification,08/04/2026,X,0360,15
58565,52,Operating Room Services - Minor Surgery,08/04/2026,Y,0361,15
58565,52,Operating Room Services - Organ Transplant - Other than Kidney,08/04/2026,Y,0362,15
58565,52,Operating Room Services - Kidney Transplant,08/04/2026,Y,0367,15
58565,52,Operating Room Services - Other OR Services,08/04/2026,Z,0369,15
58565,52,Physical Therapy - General Classification,08/04/2026,X,0420,15
58565,52,Physical Therapy - Visit,08/04/2026,Y,0421,15
